track_id,track_title,era_clean,era_rank,release_date_clean,year,track_type,n_verses,n_lines,sent_mean_compound,sent_median_compound,sent_std_compound,sent_min_compound,sent_max_compound,sent_pct_positive,sent_pct_negative,sent_pct_neutral,sent_mean_pos,sent_mean_neg,word_count,unique_words,ttr,mtld,avg_word_len,avg_syllables,flesch_kincaid_grade,pct_one_syl,pct_three_plus_syl,parser_note
donda_chant_donda,Donda Chant,Donda,14,2021-08-29,2021,Solo,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109,42,0.3853,3.88,5.24,1.927,10.69,0.229,0.092,
heaven_and_hell_donda,Heaven and Hell,Donda,14,2021-08-29,2021,Solo,2,33,0.0121,0.0,0.3646,-0.8689,0.5994,0.333,0.212,0.455,0.1318,0.1157,239,116,0.4854,15.94,3.95,1.188,1.26,0.841,0.025,
lord_i_need_you_donda,Lord I Need You,Donda,14,2021-08-29,2021,Solo,5,44,0.0952,0.0,0.2843,-0.7351,0.7783,0.341,0.114,0.545,0.1101,0.0541,445,224,0.5034,66.91,4.07,1.308,3.79,0.787,0.067,
moon_donda,Moon,Donda,14,2021-08-29,2021,Solo,1,12,0.0493,0.0191,0.0878,0.0,0.296,0.167,0.0,0.833,0.1211,0.0,96,22,0.2292,13.71,3.65,1.083,0.31,0.938,0.021,
new_again_donda,New Again,Donda,14,2021-08-29,2021,,5,41,0.044,0.0,0.26,-0.6486,0.8402,0.171,0.073,0.756,0.0513,0.0305,343,153,0.4461,27.75,3.95,1.327,3.33,0.764,0.064,
tell_the_vision_donda,Tell the Vision,Donda,14,2021-08-29,2021,Solo,3,5,0.05,0.0,0.1118,0.0,0.25,0.2,0.0,0.8,0.0102,0.0,54,42,0.7778,51.9,4.83,1.611,7.63,0.685,0.148,
never_abandon_your_family_donda,Never Abandon Your Family,Donda,14,2021-11-14,2021,Solo,3,22,0.0105,0.0,0.3229,-0.4404,0.6369,0.227,0.364,0.409,0.102,0.1333,158,88,0.557,27.94,4.34,1.329,2.89,0.759,0.07,
up_from_the_ashes_donda,Up From the Ashes,Donda,14,2021-11-14,2021,Solo,5,18,0.2204,0.1366,0.3811,-0.7184,0.6597,0.5,0.111,0.389,0.1985,0.0651,137,72,0.5255,54.07,3.64,1.168,1.16,0.847,0.015,
city_of_gods_donda_2,City of Gods,Donda 2,15,2022-02-22,2022,Solo,1,41,0.0631,0.0,0.3077,-0.6808,0.7184,0.317,0.146,0.537,0.0958,0.0656,393,195,0.4962,62.51,3.73,1.206,2.38,0.822,0.025,
flowers_donda_2,Flowers,Donda 2,15,2022-02-22,2022,Solo,13,51,0.2372,0.296,0.3305,-0.5777,0.8519,0.549,0.078,0.373,0.1978,0.0333,422,116,0.2749,23.52,3.95,1.223,2.07,0.822,0.028,
get_lost_donda_2,Get Lost,Donda 2,15,2022-02-22,2022,Solo,2,45,-0.0722,0.0,0.2464,-0.6597,0.5574,0.111,0.311,0.578,0.062,0.1174,279,133,0.4767,38.66,4.04,1.294,2.1,0.821,0.072,
happy_donda_2,Happy,Donda 2,15,2022-02-22,2022,Solo,17,48,-0.0586,0.0,0.2315,-0.8074,0.672,0.042,0.146,0.812,0.0468,0.0717,249,72,0.2892,38.54,4.04,1.293,1.69,0.755,0.036,
life_donda_2,Life,Donda 2,15,2022-02-22,2022,Solo,4,16,0.1191,0.0,0.1878,0.0,0.5267,0.312,0.0,0.688,0.1084,0.0,106,33,0.3113,11.5,4.07,1.34,2.8,0.755,0.094,
link_up_donda_2,Link Up,Donda 2,15,2022-02-22,2022,Solo,3,11,0.0936,0.0,0.1749,0.0,0.5106,0.273,0.0,0.727,0.1125,0.0,62,56,0.9032,114.65,4.65,1.468,3.93,0.71,0.129,
my_life_was_never_eazy_donda_2,My Life Was Never Eazy,Donda 2,15,2022-02-22,2022,Solo,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,14,0.3415,0.0,3.56,1.244,1.75,0.829,0.024,
possessions_donda_2,Possessions,Donda 2,15,2022-02-22,2022,Solo,10,67,-0.1965,0.0,0.3204,-0.6908,0.6705,0.09,0.463,0.448,0.0537,0.2014,355,95,0.2676,10.13,3.66,1.31,1.93,0.732,0.025,
rock_n_roll_donda_2,Rock N Roll,Donda 2,15,2022-02-22,2022,Feature,1,15,0.022,0.0,0.3855,-0.5584,0.5574,0.4,0.333,0.267,0.1167,0.0839,148,94,0.6351,50.05,3.82,1.216,2.61,0.818,0.027,Pusha T primary; Kanye featured. Genius URL credits Kanye as featured artist; original pipeline track_type did not reflect Tier 3 feature status. Phase 4b corpus cleanup corrected misclassification (not based on dedicated line content review). Re-flagged as Tier 3 feature.
sci_fi_donda_2,Sci Fi,Donda 2,15,2022-02-22,2022,Solo,3,24,0.1296,0.0,0.3302,-0.5499,0.743,0.375,0.125,0.5,0.1856,0.0481,175,68,0.3886,21.41,3.62,1.28,2.36,0.783,0.063,
security_donda_2,Security,Donda 2,15,2022-02-22,2022,Solo,7,27,0.0644,0.0,0.232,-0.4829,0.5859,0.481,0.148,0.37,0.1541,0.0984,211,104,0.4929,46.33,4.3,1.488,5.02,0.725,0.109,
too_easy_donda_2,Too Easy,Donda 2,15,2022-02-22,2022,Solo,6,45,0.5429,0.6369,0.2579,-0.4019,0.7783,0.889,0.022,0.089,0.493,0.01,238,70,0.2941,19.6,3.5,1.214,0.8,0.861,0.059,
we_made_it_donda_2,We Made It,Donda 2,15,2022-02-22,2022,Solo,11,71,0.2233,0.0,0.3285,-0.296,0.8316,0.423,0.099,0.479,0.2756,0.0607,419,163,0.389,31.71,4.24,1.291,1.95,0.804,0.048,
broken_road_donda_2,Broken Road,Donda 2,15,2022-07-01,2022,Feature,2,20,-0.0087,0.0,0.3759,-0.5423,0.8442,0.2,0.3,0.5,0.0837,0.1442,135,84,0.6222,33.86,3.87,1.259,1.9,0.8,0.037,
daylight_donda_2,Daylight,Donda 2,15,2022-07-01,2022,Feature,6,39,-0.0272,0.0,0.3191,-0.9217,0.5859,0.179,0.154,0.667,0.0578,0.1022,242,114,0.4711,14.68,4.31,1.306,2.24,0.736,0.037,
first_time_in_a_long_time_donda_2,First Time in a Long Time,Donda 2,15,2022-07-01,2022,Feature,6,40,0.0293,0.0,0.2667,-0.5719,0.765,0.15,0.1,0.75,0.0975,0.0324,421,116,0.2755,17.07,3.48,1.069,1.13,0.938,0.007,
fortunate_donda_2,Fortunate,Donda 2,15,2022-07-01,2022,Feature,5,41,0.0237,0.0,0.2984,-0.5859,0.4927,0.22,0.22,0.561,0.1261,0.0728,280,111,0.3964,18.02,3.66,1.182,1.02,0.868,0.05,
louie_bags_donda_2,Louie Bags,Donda 2,15,2022-07-01,2022,Feature,8,75,-0.0395,0.0,0.2755,-0.5859,0.8176,0.253,0.48,0.267,0.0839,0.1165,597,151,0.2529,23.39,4.18,1.3,2.85,0.734,0.034,
mr_miyagi_donda_2,Mr. Miyagi,Donda 2,15,2022-07-01,2022,Feature,8,46,0.0919,0.0,0.3226,-0.7906,0.6908,0.391,0.152,0.457,0.2082,0.0387,345,141,0.4087,31.81,3.8,1.203,1.53,0.826,0.02,
pablo_donda_2,Pablo,Donda 2,15,2022-07-01,2022,Feature,5,62,0.2191,0.0,0.4215,-0.9022,0.8555,0.435,0.081,0.484,0.2007,0.0419,453,83,0.1832,10.93,3.95,1.091,0.13,0.909,0.0,
selfish_donda_2,Selfish,Donda 2,15,2022-07-01,2022,Feature,1,21,0.0736,0.0,0.2478,-0.3875,0.4767,0.381,0.143,0.476,0.1194,0.056,123,70,0.5691,22.89,3.48,1.114,-0.16,0.919,0.033,
true_love_donda_2,True Love,Donda 2,15,2022-07-01,2022,Feature,4,28,0.0307,0.0,0.3452,-0.8316,0.7906,0.214,0.286,0.5,0.0953,0.0674,241,104,0.4315,30.12,4.18,1.237,2.36,0.805,0.033,
we_did_it_kid_donda_2,We Did It Kid,Donda 2,15,2022-07-01,2022,Feature,2,59,0.0296,0.0,0.2992,-0.743,0.5994,0.237,0.136,0.627,0.1105,0.0541,367,177,0.4823,57.69,3.74,1.234,1.4,0.831,0.049,
back_to_me_vultures_1_vultures_2,BACK TO ME,Vultures 1 + Vultures 2,16,2024-02-10,2024,,2,40,0.0049,0.0,0.378,-0.9041,0.5994,0.2,0.225,0.575,0.0778,0.1021,283,68,0.2403,28.45,3.8,1.17,0.97,0.859,0.028,
burn_vultures_1_vultures_2,Burn,Vultures 1 + Vultures 2,16,2024-02-10,2024,Collaboration,3,32,0.1884,0.0312,0.4084,-0.6765,0.8555,0.5,0.125,0.375,0.2672,0.1075,199,95,0.4774,26.82,4.04,1.276,1.9,0.829,0.08,
carnival_vultures_1_vultures_2,Carnival,Vultures 1 + Vultures 2,16,2024-02-10,2024,,1,14,-0.12,0.0,0.4405,-0.8225,0.802,0.214,0.429,0.357,0.0861,0.1416,129,90,0.6977,65.53,3.75,1.178,1.91,0.853,0.016,
forever_vultures_1_vultures_2,FOREVER,Vultures 1 + Vultures 2,16,2024-02-10,2024,,1,22,-0.096,0.0,0.3941,-0.8442,0.6808,0.318,0.364,0.318,0.0985,0.1448,204,137,0.6716,110.45,4.0,1.25,2.78,0.784,0.029,
good_don_t_die_vultures_1_vultures_2,Good (Don't Die),Vultures 1 + Vultures 2,16,2024-02-10,2024,Collaboration,2,24,0.3527,0.3612,0.3737,-0.128,0.8555,0.625,0.083,0.292,0.3505,0.0931,186,43,0.2312,14.31,3.85,1.183,1.39,0.828,0.011,
keys_to_my_life_vultures_1_vultures_2,Keys to My Life,Vultures 1 + Vultures 2,16,2024-02-10,2024,Collaboration,3,39,0.0698,0.0,0.2978,-0.7351,0.7351,0.333,0.128,0.538,0.0859,0.0506,325,175,0.5385,50.66,3.81,1.274,2.69,0.775,0.043,
king_vultures_1_vultures_2,King,Vultures 1 + Vultures 2,16,2024-02-10,2024,Collaboration,6,41,-0.1402,0.0,0.2859,-0.7783,0.6369,0.049,0.341,0.61,0.027,0.1231,248,122,0.4919,38.38,4.02,1.254,1.57,0.855,0.081,
paid_vultures_1_vultures_2,Paid,Vultures 1 + Vultures 2,16,2024-02-10,2024,Collaboration,2,41,-0.0849,0.0,0.2503,-0.743,0.4939,0.049,0.244,0.707,0.0407,0.0855,264,119,0.4508,18.41,3.94,1.178,0.82,0.852,0.015,
problematic_vultures_1_vultures_2,Problematic,Vultures 1 + Vultures 2,16,2024-02-10,2024,Collaboration,2,52,-0.0267,0.0,0.3511,-0.8338,0.6808,0.25,0.288,0.462,0.0916,0.1029,460,237,0.5152,94.1,3.95,1.278,2.94,0.78,0.05,
stars_vultures_1_vultures_2,Stars,Vultures 1 + Vultures 2,16,2024-02-10,2024,Collaboration,1,12,-0.0064,0.0,0.2323,-0.5423,0.5423,0.083,0.167,0.75,0.0747,0.0783,61,47,0.7705,74.42,3.75,1.115,-0.45,0.902,0.016,
talking_vultures_1_vultures_2,Talking,Vultures 1 + Vultures 2,16,2024-02-10,2024,Collaboration,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,13,0.1711,15.83,3.53,1.211,6.1,0.842,0.053,
vultures_vultures_1_vultures_2,Vultures,Vultures 1 + Vultures 2,16,2024-02-10,2024,Solo,5,54,-0.0505,0.0,0.3553,-0.8481,0.8779,0.222,0.315,0.463,0.0856,0.1062,458,244,0.5328,86.4,3.93,1.26,2.58,0.79,0.041,
beg_forgiveness_vultures_1_vultures_2,BEG FORGIVENESS,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,1,12,0.0559,0.0,0.3515,-0.5423,0.5859,0.333,0.25,0.417,0.0814,0.0778,105,57,0.5429,26.28,3.64,1.181,1.76,0.857,0.038,
dead_vultures_1_vultures_2,DEAD,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,2,19,-0.0841,0.0,0.4045,-0.7506,0.4939,0.316,0.368,0.316,0.0782,0.1283,187,94,0.5027,33.03,3.68,1.176,2.13,0.845,0.021,
do_it_vultures_1_vultures_2,DO IT,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,2,25,-0.03,0.0,0.3186,-0.8225,0.7003,0.24,0.2,0.56,0.0716,0.0842,190,125,0.6579,79.54,3.52,1.121,0.6,0.889,0.021,
field_trip_vultures_1_vultures_2,FIELD TRIP,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,3,15,-0.0733,0.0,0.3503,-0.5859,0.5859,0.2,0.4,0.4,0.0843,0.1635,88,55,0.625,33.56,4.12,1.284,1.85,0.773,0.057,
forever_rolling_vultures_1_vultures_2,FOREVER ROLLING,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,3,29,-0.0268,0.0,0.2853,-0.5423,0.6249,0.138,0.241,0.621,0.0573,0.0588,267,144,0.5393,50.41,4.1,1.341,3.82,0.719,0.064,
fuk_sumn_vultures_1_vultures_2,FUK SUMN,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,3,17,-0.0062,0.0,0.3718,-0.7922,0.5719,0.353,0.176,0.471,0.0841,0.0862,117,52,0.4444,13.81,3.61,1.239,1.72,0.778,0.017,
gun_to_my_head_vultures_1_vultures_2,Gun to My Head,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,2,29,0.0447,0.0,0.2887,-0.5551,0.6369,0.31,0.241,0.448,0.1091,0.0615,216,109,0.5046,46.4,3.6,1.171,1.14,0.852,0.023,
hoodrat_vultures_1_vultures_2,HOODRAT,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,7,68,0.0853,0.0,0.2554,-0.8625,0.6369,0.235,0.029,0.735,0.1065,0.0207,332,128,0.3855,10.39,4.34,1.334,2.06,0.678,0.006,
lifestyle_vultures_1_vultures_2,LIFESTYLE,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,4,20,0.0953,0.0,0.1739,0.0,0.5267,0.25,0.0,0.75,0.1455,0.0,106,33,0.3113,11.5,4.07,1.34,2.28,0.755,0.094,
my_soul_vultures_1_vultures_2,MY SOUL,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,1,18,-0.0609,0.0,0.2587,-0.6597,0.4404,0.167,0.278,0.556,0.0528,0.0999,135,94,0.6963,85.79,4.41,1.533,5.43,0.681,0.148,
no_apologies_vultures_1_vultures_2,No Apologies,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,5,58,-0.1109,0.0,0.1949,-0.4767,0.6369,0.052,0.431,0.517,0.0153,0.2988,215,42,0.1953,14.61,3.91,1.442,2.87,0.823,0.135,
no_bad_news_vultures_1_vultures_2,No Bad News,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,3,15,0.216,0.1655,0.1524,0.0,0.431,0.8,0.0,0.2,0.2556,0.0876,94,14,0.1489,12.31,3.79,1.351,2.8,0.649,0.0,
no_face_vultures_1_vultures_2,No Face,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,2,17,-0.0092,0.0,0.3259,-0.8878,0.4019,0.235,0.176,0.588,0.0872,0.0741,137,88,0.6423,27.89,3.5,1.161,1.25,0.876,0.029,
paperwork_vultures_1_vultures_2,PAPERWORK,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,3,51,0.0818,0.0,0.2652,-0.5267,0.6705,0.294,0.137,0.569,0.1796,0.0775,270,119,0.4407,32.74,3.94,1.215,0.81,0.826,0.041,
promotion_vultures_1_vultures_2,PROMOTION,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,4,28,0.0508,0.0,0.4082,-0.8225,0.6124,0.429,0.286,0.286,0.2016,0.1424,164,79,0.4817,21.96,3.73,1.207,0.94,0.854,0.03,
plain_jane_vultures_1_vultures_2,Plain Jane,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,3,31,0.0198,0.0,0.2999,-0.6608,0.5984,0.226,0.194,0.581,0.1454,0.0722,158,82,0.519,28.55,3.73,1.19,0.44,0.848,0.025,
river_vultures_1_vultures_2,RIVER,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,5,37,0.1313,0.0,0.4853,-0.7946,0.891,0.378,0.189,0.432,0.2108,0.0892,266,112,0.4211,38.79,3.71,1.195,1.32,0.823,0.015,
sky_city_vultures_1_vultures_2,SKY CITY,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,2,32,0.0201,0.0,0.284,-0.6486,0.5106,0.281,0.156,0.562,0.0693,0.0575,294,175,0.5952,102.47,3.82,1.224,2.44,0.806,0.037,
trinity_205_vultures_1_vultures_2,Trinity 205,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,5,57,0.0273,0.0,0.3176,-0.6597,0.7506,0.228,0.158,0.614,0.0684,0.0657,416,186,0.4471,38.13,4.04,1.269,2.23,0.764,0.031,
where_they_at_vultures_1_vultures_2,Where They At,Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,6,81,0.0176,0.0,0.1701,-0.6597,0.4168,0.123,0.037,0.84,0.0607,0.0163,370,139,0.3757,12.76,3.89,1.173,0.03,0.868,0.035,
act_iii_on_god_remix_vultures_1_vultures_2,act iii: on god? (Remix),Vultures 1 + Vultures 2,16,2024-07-01,2024,Feature,1,14,-0.2498,-0.2674,0.3697,-0.8591,0.3486,0.143,0.571,0.286,0.0661,0.25,106,74,0.6981,46.5,3.8,1.151,0.94,0.896,0.038,
530_vultures_1_vultures_2,530,Vultures 1 + Vultures 2,16,2024-08-03,2024,Collaboration,8,84,-0.1178,0.0,0.3856,-0.8118,0.836,0.179,0.405,0.417,0.0649,0.1549,711,270,0.3797,32.41,3.86,1.229,2.22,0.814,0.028,
fried_vultures_1_vultures_2,Fried,Vultures 1 + Vultures 2,16,2024-08-03,2024,Collaboration,6,24,-0.1349,-0.0386,0.2501,-0.7037,0.3818,0.083,0.5,0.417,0.0432,0.14,188,98,0.5213,51.0,3.88,1.176,1.34,0.846,0.016,
husband_vultures_1_vultures_2,Husband,Vultures 1 + Vultures 2,16,2024-08-03,2024,Collaboration,1,29,0.1056,0.0,0.2295,-0.1531,0.765,0.241,0.103,0.655,0.0859,0.0443,282,102,0.3617,14.47,3.61,1.124,1.47,0.894,0.018,
maybe_vultures_1_vultures_2,Maybe,Vultures 1 + Vultures 2,16,2024-08-03,2024,Collaboration,3,13,0.2583,0.0772,0.4414,-0.5859,0.7845,0.538,0.154,0.308,0.2689,0.0359,99,60,0.6061,31.83,3.49,1.172,1.21,0.889,0.061,
slide_vultures_1_vultures_2,Slide,Vultures 1 + Vultures 2,16,2024-08-03,2024,Collaboration,1,12,0.1627,0.234,0.2934,-0.5439,0.5023,0.583,0.083,0.333,0.1524,0.0444,117,79,0.6752,85.03,3.56,1.171,2.03,0.863,0.034,
time_moving_slow_vultures_1_vultures_2,Time Moving Slow,Vultures 1 + Vultures 2,16,2024-08-03,2024,Collaboration,5,38,-0.0276,0.0,0.256,-0.7845,0.6597,0.105,0.184,0.711,0.048,0.0665,255,130,0.5098,19.88,3.73,1.204,1.23,0.816,0.02,
beauty_and_the_beast_bully_build_up_cuck_iapw_controversy,Beauty and the Beast,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,8,29,-0.0099,0.0,0.2072,-0.4215,0.3818,0.138,0.138,0.724,0.0453,0.0329,187,51,0.2727,24.22,4.02,1.283,2.07,0.802,0.075,
god_s_in_control_bully_build_up_cuck_iapw_controversy,God's in Control,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,1,86,0.0638,0.0,0.2757,-0.7684,0.886,0.221,0.07,0.709,0.0576,0.0267,769,377,0.4902,102.33,4.33,1.505,5.65,0.681,0.139,
i_can_t_wait_bully_build_up_cuck_iapw_controversy,I Can't Wait,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,6,37,-0.0125,0.0,0.3848,-0.7906,0.6369,0.243,0.27,0.486,0.1119,0.1235,234,120,0.5128,54.58,3.85,1.244,1.55,0.816,0.051,
mama_s_favorite_bully_build_up_cuck_iapw_controversy,Mama's Favorite,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,3,48,0.0684,0.0,0.2995,-0.6486,0.802,0.375,0.125,0.5,0.1431,0.0582,382,155,0.4058,40.58,3.92,1.228,2.0,0.83,0.042,
mission_control_bully_build_up_cuck_iapw_controversy,Mission Control,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,6,31,0.1076,0.0,0.2323,-0.2732,0.5106,0.29,0.065,0.645,0.106,0.0191,149,40,0.2685,23.0,3.93,1.289,1.49,0.711,0.0,
punch_drunk_bully_build_up_cuck_iapw_controversy,Punch Drunk,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,3,24,0.0009,0.0,0.3189,-0.5216,0.6369,0.25,0.292,0.458,0.1009,0.1344,130,86,0.6615,65.0,4.65,1.469,3.86,0.646,0.085,
this_one_here_bully_build_up_cuck_iapw_controversy,This One Here,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,9,61,-0.0663,0.0,0.2339,-0.6124,0.6369,0.082,0.197,0.721,0.0241,0.0768,430,105,0.2442,23.27,3.71,1.123,0.41,0.881,0.005,
welcome_to_the_jungle_bully_build_up_cuck_iapw_controversy,Welcome to the Jungle,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,4,33,-0.136,-0.2134,0.4229,-0.8105,0.6369,0.273,0.515,0.212,0.1914,0.19,230,133,0.5783,59.91,3.73,1.217,1.49,0.839,0.043,
whatever_works_bully_build_up_cuck_iapw_controversy,Whatever Works,Bully build-up + Cuck/IAPW controversy,17,2025-06-01,2025,,5,38,0.0548,0.0,0.3231,-0.8176,0.6369,0.263,0.105,0.632,0.0764,0.0531,297,139,0.468,27.27,4.15,1.29,2.67,0.805,0.081,
all_the_love_bully_build_up_cuck_iapw_controversy,All the Love,Bully build-up + Cuck/IAPW controversy,17,2025-07-01,2025,Solo,6,36,0.0327,0.0,0.4346,-0.5106,0.6369,0.417,0.306,0.278,0.1343,0.1261,238,33,0.1387,16.79,3.64,1.126,0.28,0.874,0.0,
bully_bully_build_up_cuck_iapw_controversy,Bully,Bully build-up + Cuck/IAPW controversy,17,2025-07-01,2025,Solo,4,28,0.0207,0.0,0.2644,-0.5574,0.6369,0.25,0.214,0.536,0.1329,0.1028,134,84,0.6269,65.39,3.56,1.224,0.72,0.821,0.037,
father_bully_build_up_cuck_iapw_controversy,Father,Bully build-up + Cuck/IAPW controversy,17,2025-07-01,2025,Solo,3,22,0.0497,0.0,0.1333,0.0,0.5023,0.136,0.0,0.864,0.0388,0.0,158,59,0.3734,13.73,3.59,1.127,0.5,0.873,0.0,
last_breath_bully_build_up_cuck_iapw_controversy,Last Breath,Bully build-up + Cuck/IAPW controversy,17,2025-07-01,2025,Solo,4,27,0.0259,0.0,0.2696,-0.5574,0.6908,0.222,0.185,0.593,0.1141,0.0582,152,90,0.5921,48.52,3.82,1.349,2.52,0.704,0.039,
melrose_bully_build_up_cuck_iapw_controversy,Melrose,Bully build-up + Cuck/IAPW controversy,17,2025-07-01,2025,Solo,8,38,-0.0281,0.0,0.1427,-0.5028,0.34,0.026,0.079,0.895,0.0186,0.0273,203,52,0.2562,24.87,3.94,1.227,0.97,0.773,0.0,
white_lines_bully_build_up_cuck_iapw_controversy,White Lines,Bully build-up + Cuck/IAPW controversy,17,2025-07-01,2025,Solo,3,38,0.152,0.0,0.231,0.0,0.7096,0.342,0.0,0.658,0.1471,0.0,194,100,0.5155,57.97,3.89,1.237,1.0,0.856,0.062,
circles_bully_build_up_cuck_iapw_controversy,Circles,Bully build-up + Cuck/IAPW controversy,17,2026-03-28,2026,Solo,5,12,0.0095,0.0,0.0329,0.0,0.1139,0.083,0.0,0.917,0.0187,0.0,67,41,0.6119,12.75,4.99,1.567,5.08,0.597,0.03,
damn_bully_build_up_cuck_iapw_controversy,Damn,Bully build-up + Cuck/IAPW controversy,17,2026-03-28,2026,Solo,4,40,0.0182,0.0,0.3913,-0.7964,0.7949,0.225,0.15,0.625,0.115,0.1041,221,58,0.2624,74.53,3.95,1.258,1.41,0.819,0.018,
highs_and_lows_bully_build_up_cuck_iapw_controversy,Highs and Lows,Bully build-up + Cuck/IAPW controversy,17,2026-03-28,2026,Solo,5,21,0.0426,0.0,0.3497,-0.3818,0.8555,0.143,0.238,0.619,0.0839,0.1143,147,59,0.4014,26.12,3.84,1.238,1.75,0.857,0.048,
king_bully_build_up_cuck_iapw_controversy,King,Bully build-up + Cuck/IAPW controversy,17,2026-03-28,2026,Solo,6,41,-0.1402,0.0,0.2859,-0.7783,0.6369,0.049,0.341,0.61,0.027,0.1231,248,122,0.4919,38.38,4.02,1.254,1.57,0.855,0.081,
preacher_man_bully_build_up_cuck_iapw_controversy,Preacher Man,Bully build-up + Cuck/IAPW controversy,17,2026-03-28,2026,Solo,8,61,0.074,0.0,0.285,-0.5719,0.7906,0.148,0.066,0.787,0.0804,0.0226,412,147,0.3568,24.99,3.83,1.26,1.91,0.837,0.058,
this_a_must_bully_build_up_cuck_iapw_controversy,This a Must,Bully build-up + Cuck/IAPW controversy,17,2026-03-28,2026,Solo,5,28,0.0828,0.0,0.3536,-0.7096,0.7823,0.393,0.214,0.393,0.1148,0.066,321,163,0.5078,30.96,3.81,1.187,2.89,0.85,0.034,
billie_jean_2008_kanye_west_mix_808s_heartbreak,Billie Jean (2008 Kanye West Mix),808s & Heartbreak,4,2008-02-08,2008,intro_outro_only,2,19,0.0494,0.1396,0.4597,-0.5667,0.7003,0.526,0.368,0.105,0.3137,0.1853,106,39,0.3679,10.71,3.75,1.198,0.72,0.84,0.038,
freaky_girl_edit_wyoming_sessions_ye_ksg,Freaky Girl Edit,Wyoming Sessions (ye / KSG),12,2018-09-30,2018,Solo,6,37,0.0595,0.0,0.5122,-0.7263,0.9022,0.378,0.324,0.297,0.1439,0.1464,335,133,0.397,23.93,3.6,1.143,1.43,0.872,0.012,
