track_id,track_title,era_clean,era_rank,year,release_date_clean,line_index,line_text,vader_compound,vader_pos,vader_neu,vader_neg,roberta_label,roberta_pos,roberta_neu,roberta_neg,emotion_label,emotion_joy,emotion_anger,emotion_sadness,emotion_fear,emotion_disgust,emotion_surprise,emotion_neutral,entities,entity_count,persons_named
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,30,"Too many pills, so much potions, so much pain, too many emotions",-0.5542,0.0,0.755,0.245,negative,0.0367,0.2367,0.7266,sadness,0.0028,0.0359,0.5305,0.014,0.0492,0.1048,0.2628,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,31,"And everything that you do good, it just go unnoticed",0.4404,0.244,0.756,0.0,negative,0.2181,0.3232,0.4587,neutral,0.0128,0.0468,0.0126,0.0034,0.0343,0.0541,0.8359,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,32,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,33,Then they tell you that you good and just stay focused (,0.6705,0.355,0.645,0.0,positive,0.7825,0.2014,0.016,neutral,0.0101,0.0333,0.0111,0.0041,0.0101,0.0144,0.9169,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,34,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,35,"Mama, you was the life of the party",0.4019,0.278,0.722,0.0,positive,0.9517,0.0404,0.0079,neutral,0.032,0.0243,0.0252,0.0087,0.0679,0.0229,0.8189,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,36,I swear you brought life to the party,0.3612,0.273,0.606,0.121,positive,0.9337,0.0577,0.0086,neutral,0.0676,0.0564,0.0177,0.0066,0.1271,0.079,0.6457,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,37,"When you lost your life, it took the life out the party (",0.1027,0.169,0.688,0.144,negative,0.0122,0.1817,0.8061,sadness,0.002,0.0046,0.9635,0.0045,0.0034,0.0058,0.0161,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,38,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,39,That woman rode with me like a Harley (,0.3612,0.238,0.762,0.0,neutral,0.2563,0.6341,0.1096,neutral,0.043,0.0841,0.0509,0.0416,0.0809,0.1273,0.5721,"[[""Harley"", ""ORG""]]",1,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,40,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,41,Visions of my cousins in a cell really scarred me,0.2263,0.174,0.826,0.0,negative,0.0064,0.0887,0.9049,disgust,0.0027,0.0501,0.3101,0.2542,0.3673,0.0053,0.0103,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,42,Movin' to the hood was like signin' up for the army,0.3612,0.2,0.8,0.0,neutral,0.0788,0.8064,0.1149,neutral,0.0125,0.0223,0.0059,0.0282,0.0318,0.0104,0.8888,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,43,'Cause they been killin' **** since **** was watchin' Barney (,0.0,0.0,1.0,0.0,negative,0.0136,0.2102,0.7762,anger,0.0103,0.7021,0.0309,0.0139,0.1882,0.0102,0.0445,"[[""Barney"", ""PERSON""]]",1,"[""Barney""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,44,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,45,You want dreams to come true? But I have nightmares (,0.4404,0.38,0.62,0.0,neutral,0.043,0.4844,0.4726,fear,0.003,0.0482,0.0684,0.7605,0.0089,0.0752,0.0358,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,46,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,47,"'Cause if that come to life, then I might not be right here",0.0,0.0,1.0,0.0,negative,0.0443,0.4442,0.5115,neutral,0.0075,0.026,0.2032,0.0935,0.0407,0.0542,0.575,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,48,"Been in the dark so long, don't know if the light here",0.0,0.0,1.0,0.0,negative,0.0187,0.2187,0.7626,fear,0.0042,0.0166,0.1744,0.4549,0.0332,0.0367,0.28,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,49,But I'm just reaching for the stars like Buzz Lightyear (,0.6652,0.377,0.623,0.0,positive,0.4962,0.4753,0.0285,neutral,0.0107,0.0097,0.0139,0.0051,0.0054,0.0362,0.9191,"[[""Buzz Lightyear"", ""PERSON""]]",1,"[""Buzz Lightyear""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,50,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,51,And now I'm lightyears ahead of those nightmares (,0.0,0.0,1.0,0.0,neutral,0.2775,0.489,0.2335,fear,0.0108,0.0278,0.0634,0.4425,0.0148,0.0764,0.3642,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,52,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,53,I deaded those night terrors when the night clears,-0.5106,0.109,0.588,0.303,neutral,0.3149,0.5407,0.1444,fear,0.0013,0.004,0.0124,0.9626,0.0089,0.0022,0.0086,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,54,"And if I talk to Christ, can I bring my mother back to life?",0.0,0.0,1.0,0.0,neutral,0.1459,0.8374,0.0167,neutral,0.0092,0.0278,0.0865,0.1792,0.1135,0.0232,0.5604,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,55,"And if I die tonight, will I see her in the afterlife? (",-0.5994,0.0,0.755,0.245,neutral,0.0341,0.8034,0.1625,neutral,0.0033,0.017,0.1031,0.0472,0.0372,0.023,0.7693,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,56,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,57,"But back to reality, where everything's a tragedy (",-0.7964,0.0,0.567,0.433,negative,0.0123,0.1502,0.8375,sadness,0.006,0.0096,0.5944,0.1375,0.0127,0.0396,0.2002,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,58,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,59,You better have a strategy or you could be a statistic,0.4404,0.225,0.775,0.0,neutral,0.0729,0.4943,0.4328,neutral,0.0016,0.0128,0.0066,0.0028,0.0136,0.0058,0.9568,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,60,"Little boy dies, he just wanted a Mystic",0.0,0.0,1.0,0.0,negative,0.0107,0.1657,0.8237,sadness,0.0109,0.0038,0.7204,0.0041,0.0063,0.123,0.1315,"[[""Mystic"", ""LOC""]]",1,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,61,And mama steady crying 'cause she really the victim (,-0.6682,0.0,0.594,0.406,negative,0.0093,0.116,0.8747,sadness,0.0166,0.0815,0.3949,0.0225,0.079,0.0789,0.3265,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,62,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,63,And she's getting high and she's getting addicted (,0.0,0.0,1.0,0.0,neutral,0.1865,0.5916,0.2219,neutral,0.0103,0.1245,0.206,0.06,0.2136,0.0229,0.3626,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,64,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,65,"And her older boy just stuck with the picture, painted vivid",-0.25,0.0,0.833,0.167,neutral,0.0602,0.7168,0.223,neutral,0.005,0.0135,0.0052,0.001,0.0267,0.0161,0.9325,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,66,"That's a family portrait, and her daughter just absorbed it",0.0,0.0,1.0,0.0,neutral,0.0689,0.8511,0.08,neutral,0.0041,0.0249,0.0102,0.0017,0.0249,0.2057,0.7285,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,67,"Sixteen, pregnant, baby daddy say she should abort it (",0.0,0.0,1.0,0.0,negative,0.0097,0.2494,0.741,sadness,0.0053,0.0468,0.6373,0.227,0.0257,0.0058,0.0521,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,68,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,69,"But we can't afford it, so she decides to move forward (",0.0,0.0,1.0,0.0,negative,0.0158,0.3212,0.6631,sadness,0.0126,0.0388,0.6502,0.013,0.0207,0.0092,0.2556,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,70,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,71,"Baby shower time, father didn't show up",0.0,0.0,1.0,0.0,negative,0.0272,0.3181,0.6547,sadness,0.0026,0.0117,0.7925,0.0057,0.0186,0.1117,0.057,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,72,Now she just feeling nauseous like she finna throw up,0.4588,0.333,0.667,0.0,negative,0.0082,0.0922,0.8996,fear,0.0049,0.0076,0.3327,0.4237,0.1413,0.0272,0.0626,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,73,"The water flows down her legs, yeah, it's finna go up (",0.296,0.167,0.833,0.0,neutral,0.2438,0.6832,0.073,neutral,0.028,0.073,0.1232,0.1151,0.1524,0.0653,0.4431,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,74,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,75,"A year done went by, her daughter just turned one (",0.0,0.0,1.0,0.0,neutral,0.1534,0.7653,0.0813,neutral,0.1239,0.0113,0.022,0.0032,0.0017,0.3188,0.5191,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,76,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,77,And she's still dependent on her mom,0.0,0.0,1.0,0.0,negative,0.032,0.3965,0.5715,neutral,0.0034,0.0313,0.1334,0.015,0.1188,0.0493,0.6487,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,78,"Big brother in the streets, he went and bought him a gun",-0.34,0.0,0.821,0.179,neutral,0.0541,0.5546,0.3913,anger,0.0196,0.5941,0.0175,0.0179,0.1392,0.0248,0.1869,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,79,He want revenge 'cause the pain feelin' numb (,-0.8316,0.084,0.325,0.591,negative,0.0169,0.2344,0.7487,sadness,0.0019,0.0661,0.9101,0.0018,0.0086,0.0018,0.0098,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,80,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,81,And her mom still doing drugs 'cause that's the only time she feel loved (,0.5994,0.218,0.782,0.0,negative,0.0316,0.2456,0.7228,joy,0.8578,0.0102,0.0434,0.001,0.0038,0.0116,0.0722,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,82,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,83,Is it real love? Do the scars really heal up?,0.6767,0.336,0.664,0.0,negative,0.0314,0.4389,0.5297,neutral,0.0036,0.0203,0.0451,0.0239,0.0322,0.3832,0.4916,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,84,"From all the pain that done built up, but they don't feel us (",-0.2846,0.0,0.858,0.142,negative,0.0177,0.1915,0.7908,sadness,0.0056,0.0087,0.9042,0.0105,0.0119,0.0042,0.0549,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,85,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,86,"A week done flew by, big bro ridin' then he see the guys (",0.0,0.0,1.0,0.0,positive,0.6965,0.285,0.0185,neutral,0.1004,0.0159,0.0194,0.0041,0.0048,0.122,0.7333,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,87,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,88,"Left his little brother on the side, bleeding from the side",0.0,0.0,1.0,0.0,negative,0.0107,0.2176,0.7717,sadness,0.002,0.0145,0.7846,0.0165,0.1008,0.0165,0.0651,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,89,"He seein' red, it's like he's bleeding through his eyes",0.3612,0.217,0.783,0.0,negative,0.0258,0.2932,0.681,disgust,0.0024,0.0302,0.1773,0.0218,0.4551,0.132,0.1813,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,90,"To see him dead, the only thing that'll help the grieving up inside (",-0.7096,0.127,0.516,0.357,negative,0.0178,0.154,0.8282,sadness,0.0011,0.0027,0.9786,0.0021,0.0065,0.0027,0.0063,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,91,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,92,He even let him get the last meal,0.0,0.0,1.0,0.0,neutral,0.2339,0.745,0.021,disgust,0.0051,0.3494,0.01,0.0019,0.3677,0.0093,0.2566,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,93,"He done with the streets after this, this his last kill (",-0.6908,0.0,0.701,0.299,neutral,0.0542,0.5559,0.3899,neutral,0.0116,0.0826,0.0578,0.0111,0.0601,0.0165,0.7604,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,94,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,95,He gotta show him that it's that real,0.0,0.0,1.0,0.0,neutral,0.2735,0.6109,0.1156,neutral,0.0139,0.0551,0.0109,0.0136,0.0454,0.0778,0.7833,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,96,"He ran up on him with the pipe like, ""****, stand still"" (",0.3612,0.172,0.828,0.0,neutral,0.0794,0.7242,0.1964,anger,0.0048,0.372,0.0319,0.1316,0.2685,0.0101,0.181,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,97,Jesus,0.0,0.0,1.0,0.0,neutral,0.3854,0.3989,0.2157,neutral,0.0049,0.0182,0.0444,0.0124,0.0558,0.0474,0.8171,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,98,"""You took my brother life, you made my mother cry"" (",-0.4767,0.0,0.763,0.237,negative,0.0052,0.0683,0.9265,disgust,0.0027,0.2798,0.2431,0.0733,0.346,0.024,0.0311,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,99,Lord,0.0,0.0,1.0,0.0,positive,0.3974,0.394,0.2086,neutral,0.0189,0.0972,0.1284,0.0516,0.247,0.0539,0.403,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,100,"""Tell me one reason I shouldn't send you up to Christ""",0.0,0.0,1.0,0.0,negative,0.0257,0.4476,0.5266,neutral,0.0038,0.0839,0.0606,0.1817,0.0597,0.012,0.5983,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,101,"He said, ""Go 'head, take my life, I've seen everything but Christ""",0.0,0.0,1.0,0.0,neutral,0.173,0.6938,0.1331,anger,0.0034,0.4751,0.0163,0.3722,0.0643,0.0072,0.0614,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,102,Then big bro just blacked out and all you seen was the light,0.0,0.0,1.0,0.0,neutral,0.08,0.7773,0.1427,surprise,0.0032,0.043,0.0118,0.0086,0.0503,0.7668,0.1163,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,103,"Jesus, Lord",0.0,0.0,1.0,0.0,neutral,0.3802,0.5172,0.1025,neutral,0.0021,0.0072,0.0304,0.0082,0.0228,0.0476,0.8816,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,104,Tell me if you know someone that needs (,0.0,0.0,1.0,0.0,neutral,0.073,0.7852,0.1418,neutral,0.0255,0.0089,0.0088,0.0039,0.0045,0.0356,0.9128,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,105,"Jesus, Lord",0.0,0.0,1.0,0.0,neutral,0.3802,0.5172,0.1025,neutral,0.0021,0.0072,0.0304,0.0082,0.0228,0.0476,0.8816,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,106,Tell me if you know someone that needs (,0.0,0.0,1.0,0.0,neutral,0.073,0.7852,0.1418,neutral,0.0255,0.0089,0.0088,0.0039,0.0045,0.0356,0.9128,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,107,"Jesus, Lord",0.0,0.0,1.0,0.0,neutral,0.3802,0.5172,0.1025,neutral,0.0021,0.0072,0.0304,0.0082,0.0228,0.0476,0.8816,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,108,Now we've been through a lot of things,0.0,0.0,1.0,0.0,negative,0.0269,0.3548,0.6183,neutral,0.0059,0.0095,0.0322,0.018,0.0258,0.0547,0.8539,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,109,Tell me if you know someone that needs (,0.0,0.0,1.0,0.0,neutral,0.073,0.7852,0.1418,neutral,0.0255,0.0089,0.0088,0.0039,0.0045,0.0356,0.9128,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,110,"Jesus, Lord",0.0,0.0,1.0,0.0,neutral,0.3802,0.5172,0.1025,neutral,0.0021,0.0072,0.0304,0.0082,0.0228,0.0476,0.8816,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,111,He lives in a lot of things,0.0,0.0,1.0,0.0,neutral,0.0809,0.8135,0.1056,neutral,0.0041,0.0058,0.0124,0.002,0.0096,0.0296,0.9365,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,112,Tell me if you know someone that needs (,0.0,0.0,1.0,0.0,neutral,0.073,0.7852,0.1418,neutral,0.0255,0.0089,0.0088,0.0039,0.0045,0.0356,0.9128,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,113,"Jesus, Lord",0.0,0.0,1.0,0.0,neutral,0.3802,0.5172,0.1025,neutral,0.0021,0.0072,0.0304,0.0082,0.0228,0.0476,0.8816,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,114,Been through a lot of things,0.0,0.0,1.0,0.0,negative,0.041,0.3742,0.5847,neutral,0.0318,0.0077,0.0498,0.0626,0.0327,0.37,0.4454,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,115,Tell me if you know someone that needs (,0.0,0.0,1.0,0.0,neutral,0.073,0.7852,0.1418,neutral,0.0255,0.0089,0.0088,0.0039,0.0045,0.0356,0.9128,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,116,"Jesus, Lord",0.0,0.0,1.0,0.0,neutral,0.3802,0.5172,0.1025,neutral,0.0021,0.0072,0.0304,0.0082,0.0228,0.0476,0.8816,"[[""Jesus"", ""PERSON""]]",1,"[""Jesus""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,117,"What up, Ye? This Larry Hoover Jr",0.0,0.0,1.0,0.0,neutral,0.1666,0.8137,0.0196,surprise,0.0045,0.0303,0.0053,0.0039,0.017,0.9067,0.0321,"[[""Ye"", ""PERSON""], [""Larry Hoover Jr"", ""PERSON""]]",2,"[""Ye"", ""Larry Hoover Jr""]"
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,118,"First and foremost, I wanna thank you for taking the fight for my father to the Oval Office",-0.0258,0.118,0.758,0.123,positive,0.8754,0.1146,0.0099,joy,0.641,0.047,0.0378,0.0069,0.023,0.0206,0.2237,"[[""the Oval Office"", ""ORG""]]",1,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,119,You might not have been the only one that could've did that,0.0,0.0,1.0,0.0,neutral,0.1461,0.5874,0.2664,neutral,0.0058,0.0053,0.0101,0.0024,0.003,0.4392,0.5342,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,120,But you were the one that did do that,0.0,0.0,1.0,0.0,negative,0.02,0.4166,0.5634,surprise,0.0065,0.0152,0.0147,0.0029,0.0179,0.5103,0.4326,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,121,"And with your assistance, we can continue to let the world take part in this fight",-0.4588,0.0,0.833,0.167,positive,0.7354,0.2512,0.0134,neutral,0.0637,0.0127,0.0083,0.0042,0.0066,0.0037,0.9007,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,122,"You know, to me, it kinda feels like",0.3008,0.241,0.759,0.0,neutral,0.0949,0.7558,0.1494,neutral,0.0604,0.0272,0.0212,0.038,0.1955,0.0238,0.6339,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,123,"Me, my mother, my brothers, and my kids",0.0,0.0,1.0,0.0,neutral,0.2806,0.7041,0.0153,sadness,0.2227,0.0805,0.5518,0.0409,0.0148,0.0097,0.0796,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,124,Have all been incarcerated through this journey,0.0,0.0,1.0,0.0,neutral,0.0225,0.63,0.3475,sadness,0.0038,0.0128,0.5668,0.0279,0.0393,0.0132,0.3362,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,125,And we haven't even been to jail,0.0,0.0,1.0,0.0,negative,0.0278,0.2758,0.6964,neutral,0.0048,0.0168,0.0142,0.0017,0.0177,0.0462,0.8987,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,126,We have been looked at and treated as criminals,-0.5719,0.0,0.684,0.316,negative,0.0075,0.0887,0.9038,disgust,0.0015,0.348,0.0495,0.0341,0.4442,0.0028,0.1199,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,127,For being a part of this family,0.0,0.0,1.0,0.0,positive,0.8101,0.1759,0.014,joy,0.4083,0.12,0.032,0.005,0.3717,0.0089,0.0543,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,128,My father's truth and the reality that he raised me in,0.3182,0.187,0.813,0.0,neutral,0.1601,0.7915,0.0484,neutral,0.0288,0.2153,0.0344,0.0254,0.0631,0.0066,0.6263,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,129,Is that he wanted to make a change in this community (,0.0,0.0,1.0,0.0,neutral,0.1121,0.8483,0.0395,neutral,0.0042,0.0183,0.0216,0.0063,0.0121,0.0974,0.8401,[],0,[]
jesus_lord_donda,Jesus Lord,Donda,14,2021,2021-07-01,130,Tell me if you know someone that needs,0.0,0.0,1.0,0.0,neutral,0.0782,0.8142,0.1076,neutral,0.0303,0.0109,0.0074,0.0053,0.0072,0.0689,0.8701,[],0,[]
